order_details_id,order_id,pizza_id,quantity
28775,12683,pepperoni_s,1
28776,12684,classic_dlx_l,1
28777,12684,prsc_argla_s,1
28778,12685,ckn_alfredo_m,1
28779,12686,veggie_veg_s,1
28780,12687,thai_ckn_l,1
28781,12688,southw_ckn_l,1
28782,12688,veggie_veg_s,1
28783,12689,ital_veggie_m,1
28784,12690,green_garden_s,1
28785,12690,prsc_argla_m,1
28786,12690,southw_ckn_s,1
28787,12690,spicy_ital_s,1
28788,12691,prsc_argla_s,1
28789,12692,calabrese_m,1
28790,12693,pep_msh_pep_l,1
28791,12693,spinach_fet_l,1
28792,12694,napolitana_m,1
28793,12695,sicilian_l,1
28794,12696,ckn_pesto_s,1
28795,12696,sicilian_s,1
28796,12697,spin_pesto_l,1
28797,12698,classic_dlx_m,1
28798,12698,soppressata_s,1
28799,12699,mexicana_l,1
28800,12700,big_meat_s,1
28801,12700,five_cheese_l,1
28802,12700,pep_msh_pep_s,1
28803,12701,hawaiian_m,1
28804,12702,four_cheese_l,1
28805,12702,pepperoni_m,1
28806,12702,spin_pesto_l,1
28807,12702,thai_ckn_l,1
28808,12703,ckn_pesto_m,1
28809,12703,veggie_veg_m,1
28810,12704,big_meat_s,1
28811,12704,five_cheese_l,1
28812,12704,hawaiian_m,1
28813,12705,five_cheese_l,1
28814,12705,soppressata_l,1
28815,12705,the_greek_l,1
28816,12706,pepperoni_s,1
28817,12706,spinach_fet_m,1
28818,12707,cali_ckn_m,1
28819,12707,soppressata_m,1
28820,12708,bbq_ckn_s,1
28821,12708,southw_ckn_l,1
28822,12709,cali_ckn_s,1
28823,12710,hawaiian_s,1
28824,12710,spinach_fet_s,1
28825,12711,green_garden_s,1
28826,12711,the_greek_xl,1
28827,12712,green_garden_s,1
28828,12712,napolitana_m,1
28829,12712,thai_ckn_l,1
28830,12713,ital_cpcllo_s,1
28831,12713,spicy_ital_l,1
28832,12714,bbq_ckn_m,1
28833,12714,mexicana_m,1
28834,12714,pepperoni_s,1
28835,12714,spinach_fet_m,1
28836,12715,bbq_ckn_s,1
28837,12716,pepperoni_s,1
28838,12717,spinach_fet_l,1
28839,12718,napolitana_l,1
28840,12718,soppressata_l,1
28841,12719,hawaiian_m,1
28842,12719,ital_supr_l,1
28843,12719,pepperoni_m,1
28844,12720,southw_ckn_m,1
28845,12720,thai_ckn_l,1
28846,12720,the_greek_m,1
28847,12721,big_meat_s,1
28848,12721,ital_veggie_m,1
28849,12721,pepperoni_m,1
28850,12721,sicilian_s,1
28851,12722,bbq_ckn_l,1
28852,12723,hawaiian_m,1
28853,12723,soppressata_l,1
28854,12724,ckn_alfredo_m,1
28855,12724,mediterraneo_s,1
28856,12725,bbq_ckn_s,1
28857,12726,classic_dlx_m,1
28858,12726,spinach_supr_l,1
28859,12727,classic_dlx_l,1
28860,12727,pep_msh_pep_m,1
28861,12727,southw_ckn_s,1
28862,12727,spinach_supr_s,1
28863,12728,napolitana_s,1
28864,12729,ital_supr_m,1
28865,12729,pepperoni_s,1
28866,12730,spinach_supr_s,1
28867,12731,bbq_ckn_m,1
28868,12731,ckn_alfredo_l,1
28869,12731,sicilian_s,1
28870,12731,spicy_ital_s,1
28871,12732,pep_msh_pep_s,1
28872,12733,bbq_ckn_l,1
28873,12734,big_meat_s,1
28874,12734,spinach_fet_l,1
28875,12735,southw_ckn_m,1
28876,12736,five_cheese_l,1
28877,12737,classic_dlx_m,1
28878,12737,ital_cpcllo_m,1
28879,12737,ital_cpcllo_s,1
28880,12737,pepperoni_m,1
28881,12738,four_cheese_l,1
28882,12739,spicy_ital_l,1
28883,12740,hawaiian_l,1
28884,12741,prsc_argla_s,1
28885,12742,big_meat_s,1
28886,12742,ckn_pesto_l,1
28887,12742,spin_pesto_s,1
28888,12743,mexicana_m,1
28889,12744,ital_supr_l,1
28890,12745,napolitana_m,1
28891,12746,bbq_ckn_l,1
28892,12746,big_meat_s,2
28893,12746,cali_ckn_m,1
28894,12746,five_cheese_l,1
28895,12746,hawaiian_l,1
28896,12746,mexicana_l,1
28897,12746,napolitana_l,1
28898,12746,prsc_argla_m,1
28899,12746,sicilian_s,2
28900,12746,spinach_fet_l,1
28901,12747,green_garden_s,1
28902,12747,sicilian_s,1
28903,12747,thai_ckn_l,1
28904,12748,brie_carre_s,1
28905,12749,big_meat_s,1
28906,12749,ital_cpcllo_l,1
28907,12749,pep_msh_pep_l,1
28908,12749,veggie_veg_l,1
28909,12750,ital_veggie_m,1
28910,12751,spin_pesto_m,1
28911,12752,ckn_alfredo_s,1
28912,12753,calabrese_l,1
28913,12753,five_cheese_l,1
28914,12753,four_cheese_l,1
28915,12753,peppr_salami_l,1
28916,12754,thai_ckn_l,1
28917,12754,veggie_veg_s,1
28918,12755,hawaiian_s,1
28919,12755,pepperoni_s,1
28920,12755,southw_ckn_l,1
28921,12755,spinach_fet_s,1
28922,12756,ital_cpcllo_l,1
28923,12756,mediterraneo_s,1
28924,12756,prsc_argla_s,1
28925,12756,veggie_veg_m,1
28926,12757,classic_dlx_m,1
28927,12757,hawaiian_s,1
28928,12757,ital_supr_s,1
28929,12758,ital_cpcllo_s,1
28930,12759,four_cheese_m,1
28931,12759,napolitana_s,1
28932,12760,thai_ckn_l,1
28933,12761,mexicana_s,1
28934,12762,peppr_salami_m,1
28935,12762,peppr_salami_s,1
28936,12763,classic_dlx_m,1
28937,12763,hawaiian_s,1
28938,12764,ital_supr_m,1
28939,12764,napolitana_l,1
28940,12765,prsc_argla_s,1
28941,12765,spin_pesto_s,1
28942,12765,veggie_veg_s,1
28943,12766,five_cheese_l,1
28944,12766,spicy_ital_l,1
28945,12767,bbq_ckn_l,1
28946,12767,sicilian_m,1
28947,12768,spinach_fet_m,1
28948,12769,ckn_pesto_m,1
28949,12769,classic_dlx_s,1
28950,12770,pep_msh_pep_s,1
28951,12771,five_cheese_l,1
28952,12772,big_meat_s,1
28953,12772,classic_dlx_l,1
28954,12773,bbq_ckn_l,1
28955,12773,the_greek_l,1
28956,12774,cali_ckn_l,1
28957,12774,classic_dlx_s,1
28958,12774,napolitana_s,1
28959,12774,pepperoni_s,1
28960,12775,peppr_salami_m,1
28961,12775,peppr_salami_s,1
28962,12776,bbq_ckn_l,1
28963,12777,big_meat_s,1
28964,12777,calabrese_m,1
28965,12777,hawaiian_s,1
28966,12777,spinach_fet_m,1
28967,12778,spicy_ital_l,1
28968,12779,ital_supr_m,1
28969,12779,veggie_veg_l,1
28970,12780,cali_ckn_s,1
28971,12781,bbq_ckn_l,1
28972,12781,prsc_argla_s,1
28973,12782,classic_dlx_s,1
28974,12783,five_cheese_l,1
28975,12784,ckn_pesto_l,1
28976,12784,ckn_pesto_s,1
28977,12784,veggie_veg_s,1
28978,12785,pep_msh_pep_l,1
28979,12786,ckn_pesto_s,1
28980,12786,four_cheese_m,1
28981,12787,calabrese_m,1
28982,12787,sicilian_s,1
28983,12788,calabrese_l,1
28984,12788,five_cheese_l,2
28985,12789,bbq_ckn_m,1
28986,12789,green_garden_s,1
28987,12789,hawaiian_s,1
28988,12789,ital_veggie_s,1
28989,12790,ital_supr_m,1
28990,12790,pepperoni_m,1
28991,12791,hawaiian_s,1
28992,12791,ital_veggie_l,1
28993,12791,spinach_fet_s,1
28994,12792,pep_msh_pep_s,1
28995,12793,classic_dlx_l,1
28996,12794,southw_ckn_m,1
28997,12795,cali_ckn_m,1
28998,12795,spinach_fet_m,1
28999,12796,pep_msh_pep_s,1
29000,12796,peppr_salami_l,2
29001,12797,ckn_pesto_m,1
29002,12797,sicilian_m,1
29003,12798,pepperoni_s,1
29004,12798,prsc_argla_l,1
29005,12798,spinach_fet_m,1
29006,12799,mexicana_l,1
29007,12800,pep_msh_pep_m,1
29008,12800,spicy_ital_m,1
29009,12801,green_garden_m,1
29010,12802,green_garden_s,1
29011,12803,ckn_alfredo_m,1
29012,12803,green_garden_s,1
29013,12803,spicy_ital_s,1
29014,12803,thai_ckn_l,1
29015,12804,napolitana_l,1
29016,12804,spinach_supr_m,1
29017,12805,hawaiian_s,1
29018,12806,ital_cpcllo_l,1
29019,12807,ital_cpcllo_s,1
29020,12807,mexicana_l,1
29021,12808,bbq_ckn_l,2
29022,12808,bbq_ckn_m,1
29023,12808,big_meat_s,1
29024,12808,brie_carre_s,1
29025,12808,five_cheese_l,1
29026,12808,ital_cpcllo_l,1
29027,12808,mediterraneo_m,1
29028,12808,mexicana_l,2
29029,12808,sicilian_l,1
29030,12808,sicilian_s,1
29031,12808,thai_ckn_s,1
29032,12809,ital_supr_s,1
29033,12809,peppr_salami_l,1
29034,12809,spicy_ital_s,1
29035,12810,brie_carre_s,1
29036,12810,cali_ckn_l,1
29037,12810,soppressata_s,1
29038,12811,ital_supr_m,1
29039,12811,napolitana_m,1
29040,12812,bbq_ckn_l,1
29041,12812,brie_carre_s,1
29042,12812,cali_ckn_m,2
29043,12812,ckn_pesto_l,1
29044,12812,five_cheese_l,1
29045,12812,four_cheese_l,1
29046,12812,green_garden_m,1
29047,12812,hawaiian_s,1
29048,12812,ital_cpcllo_m,1
29049,12812,pep_msh_pep_m,2
29050,12812,pepperoni_m,1
29051,12812,spin_pesto_s,1
29052,12812,thai_ckn_l,1
29053,12813,ckn_pesto_l,1
29054,12813,thai_ckn_m,1
29055,12814,soppressata_s,1
29056,12815,the_greek_m,1
29057,12816,mexicana_s,1
29058,12817,ckn_alfredo_m,1
29059,12817,peppr_salami_m,1
29060,12818,bbq_ckn_l,1
29061,12819,spicy_ital_l,1
29062,12820,ital_cpcllo_l,1
29063,12820,prsc_argla_m,1
29064,12821,brie_carre_s,1
29065,12822,pep_msh_pep_s,1
29066,12822,pepperoni_l,1
29067,12823,cali_ckn_l,1
29068,12823,hawaiian_s,1
29069,12823,spin_pesto_m,1
29070,12824,pep_msh_pep_s,1
29071,12824,peppr_salami_l,1
29072,12825,classic_dlx_m,1
29073,12825,five_cheese_l,1
29074,12825,spinach_supr_l,1
29075,12826,cali_ckn_m,1
29076,12826,ckn_pesto_l,1
29077,12826,five_cheese_l,1
29078,12826,mexicana_m,1
29079,12827,cali_ckn_l,1
29080,12827,pepperoni_m,1
29081,12827,southw_ckn_l,1
29082,12828,big_meat_s,1
29083,12828,brie_carre_s,1
29084,12829,hawaiian_s,1
29085,12829,southw_ckn_l,1
29086,12830,thai_ckn_s,1
29087,12831,big_meat_s,1
29088,12831,spinach_supr_s,1
29089,12832,mexicana_l,1
29090,12832,veggie_veg_m,1
29091,12833,five_cheese_l,1
29092,12834,calabrese_m,1
29093,12834,classic_dlx_m,1
29094,12834,pepperoni_l,1
29095,12835,bbq_ckn_s,1
29096,12835,green_garden_s,1
29097,12835,sicilian_m,1
29098,12835,thai_ckn_m,1
29099,12836,ital_veggie_m,1
29100,12837,four_cheese_l,1
29101,12837,pep_msh_pep_m,1
29102,12838,veggie_veg_m,1
29103,12839,cali_ckn_s,1
29104,12840,cali_ckn_m,1
29105,12840,hawaiian_s,1
29106,12841,cali_ckn_l,1
29107,12841,cali_ckn_s,1
29108,12841,classic_dlx_m,1
29109,12842,cali_ckn_l,1
29110,12842,napolitana_l,1
29111,12842,southw_ckn_l,1
29112,12843,hawaiian_l,1
29113,12843,mexicana_m,1
29114,12844,ital_veggie_m,1
29115,12844,mediterraneo_l,1
29116,12845,soppressata_l,1
29117,12846,pepperoni_m,1
29118,12847,cali_ckn_m,1
29119,12848,southw_ckn_m,1
29120,12849,cali_ckn_s,1
29121,12850,bbq_ckn_s,1
29122,12850,spicy_ital_l,1
29123,12850,the_greek_s,1
29124,12851,big_meat_s,1
29125,12851,sicilian_m,1
29126,12852,spinach_supr_l,1
29127,12853,spin_pesto_s,1
29128,12854,prsc_argla_s,1
29129,12855,spinach_fet_l,1
29130,12856,mexicana_m,1
29131,12856,soppressata_s,1
29132,12857,classic_dlx_m,1
29133,12858,ital_supr_l,1
29134,12859,mexicana_l,1
29135,12859,spin_pesto_l,1
29136,12860,big_meat_s,1
29137,12860,ital_supr_m,1
29138,12861,classic_dlx_m,1
29139,12862,mexicana_m,1
29140,12863,bbq_ckn_m,1
29141,12864,cali_ckn_s,1
29142,12865,five_cheese_l,1
29143,12866,pepperoni_s,1
29144,12866,sicilian_s,1
29145,12866,southw_ckn_m,1
29146,12866,thai_ckn_m,1
29147,12866,veggie_veg_s,1
29148,12867,spicy_ital_s,1
29149,12868,brie_carre_s,1
29150,12868,classic_dlx_m,1
29151,12868,ital_supr_l,2
29152,12868,pep_msh_pep_l,1
29153,12869,soppressata_l,1
29154,12870,ital_cpcllo_m,1
29155,12871,mexicana_l,1
29156,12872,cali_ckn_s,1
29157,12872,ital_supr_l,1
29158,12873,hawaiian_s,1
29159,12874,green_garden_m,1
29160,12875,bbq_ckn_m,1
29161,12876,classic_dlx_m,1
29162,12876,ital_cpcllo_l,1
29163,12876,sicilian_m,1
29164,12876,spin_pesto_m,1
29165,12877,mexicana_m,1
29166,12877,prsc_argla_s,1
29167,12878,bbq_ckn_l,1
29168,12878,green_garden_s,2
29169,12878,southw_ckn_l,1
29170,12879,ital_supr_m,1
29171,12879,sicilian_l,1
29172,12880,bbq_ckn_m,1
29173,12880,mediterraneo_m,1
29174,12880,mexicana_m,1
29175,12881,calabrese_l,1
29176,12881,classic_dlx_m,1
29177,12882,five_cheese_l,1
29178,12882,spinach_fet_m,1
29179,12882,the_greek_m,1
29180,12882,the_greek_s,1
29181,12883,pepperoni_s,1
29182,12884,hawaiian_s,1
29183,12884,ital_cpcllo_m,1
29184,12884,southw_ckn_l,1
29185,12884,spicy_ital_m,1
29186,12885,mediterraneo_l,1
29187,12885,napolitana_m,1
29188,12886,mexicana_m,1
29189,12886,pepperoni_m,1
29190,12887,bbq_ckn_l,1
29191,12887,southw_ckn_l,1
29192,12887,spin_pesto_s,1
29193,12888,four_cheese_l,1
29194,12888,prsc_argla_m,1
29195,12889,five_cheese_l,1
29196,12889,mexicana_l,1
29197,12890,ital_cpcllo_s,1
29198,12890,soppressata_m,1
29199,12891,napolitana_l,1
29200,12891,southw_ckn_l,1
29201,12891,spicy_ital_l,1
29202,12892,ital_supr_s,1
29203,12892,mexicana_l,1
29204,12893,classic_dlx_m,1
29205,12893,ital_supr_l,1
29206,12894,bbq_ckn_l,1
29207,12894,spicy_ital_l,1
29208,12895,thai_ckn_l,1
29209,12896,spinach_supr_s,1
29210,12897,big_meat_s,1
29211,12897,calabrese_m,1
29212,12898,bbq_ckn_l,1
29213,12898,classic_dlx_m,1
29214,12898,spinach_fet_s,1
29215,12898,thai_ckn_l,1
29216,12899,bbq_ckn_s,1
29217,12900,ital_supr_l,1
29218,12900,prsc_argla_l,1
29219,12900,thai_ckn_m,1
29220,12900,thai_ckn_s,1
29221,12901,four_cheese_l,2
29222,12901,mexicana_l,1
29223,12902,five_cheese_l,1
29224,12902,the_greek_l,1
29225,12903,ital_cpcllo_l,1
29226,12903,spinach_fet_m,1
29227,12904,classic_dlx_m,1
29228,12904,peppr_salami_l,1
29229,12905,cali_ckn_l,1
29230,12905,pep_msh_pep_m,1
29231,12905,thai_ckn_s,1
29232,12906,big_meat_s,1
29233,12907,ital_supr_m,1
29234,12907,mediterraneo_l,1
29235,12908,spicy_ital_l,1
29236,12908,spinach_fet_l,1
29237,12909,bbq_ckn_m,1
29238,12910,thai_ckn_l,1
29239,12910,thai_ckn_m,1
29240,12910,veggie_veg_l,1
29241,12911,cali_ckn_l,1
29242,12912,ckn_pesto_l,1
29243,12912,veggie_veg_m,1
29244,12913,four_cheese_m,1
29245,12914,sicilian_l,1
29246,12914,spicy_ital_m,1
29247,12915,cali_ckn_m,1
29248,12915,ital_cpcllo_l,1
29249,12915,ital_supr_l,1
29250,12915,ital_veggie_m,1
29251,12915,pep_msh_pep_s,1
29252,12915,spinach_fet_l,1
29253,12915,thai_ckn_m,1
29254,12916,cali_ckn_m,1
29255,12917,classic_dlx_l,1
29256,12917,ital_supr_l,1
29257,12917,pep_msh_pep_s,1
29258,12917,sicilian_s,1
29259,12918,ckn_pesto_s,1
29260,12918,spin_pesto_l,1
29261,12919,calabrese_m,1
29262,12919,ckn_pesto_m,1
29263,12919,four_cheese_m,1
29264,12919,mediterraneo_m,1
29265,12920,classic_dlx_l,1
29266,12920,four_cheese_l,1
29267,12920,thai_ckn_s,1
29268,12921,ckn_alfredo_m,1
29269,12922,southw_ckn_l,1
29270,12923,thai_ckn_l,1
29271,12923,the_greek_xl,1
29272,12924,spinach_fet_l,1
29273,12925,sicilian_m,1
29274,12926,pep_msh_pep_m,1
29275,12926,sicilian_l,1
29276,12927,spin_pesto_s,1
29277,12928,big_meat_s,1
29278,12928,ckn_pesto_m,1
29279,12928,classic_dlx_s,1
29280,12928,four_cheese_l,1
29281,12928,green_garden_s,1
29282,12928,hawaiian_l,1
29283,12928,ital_supr_l,1
29284,12928,mediterraneo_l,2
29285,12928,sicilian_l,1
29286,12928,soppressata_m,1
29287,12928,spinach_supr_s,1
29288,12928,thai_ckn_l,1
29289,12928,veggie_veg_l,1
29290,12928,veggie_veg_m,1
29291,12929,soppressata_m,1
29292,12930,spicy_ital_m,1
29293,12930,the_greek_m,1
29294,12931,ital_supr_m,1
29295,12932,cali_ckn_m,1
29296,12932,green_garden_l,1
29297,12932,hawaiian_m,1
29298,12932,spin_pesto_s,1
29299,12933,calabrese_m,1
29300,12934,peppr_salami_m,1
29301,12935,the_greek_xl,1
29302,12936,spicy_ital_m,1
29303,12937,napolitana_s,1
29304,12938,brie_carre_s,1
29305,12938,veggie_veg_s,1
29306,12939,napolitana_m,1
29307,12939,southw_ckn_l,1
29308,12940,calabrese_l,1
29309,12940,classic_dlx_m,1
29310,12940,ital_veggie_m,1
29311,12940,thai_ckn_l,1
29312,12941,bbq_ckn_l,1
29313,12942,big_meat_s,1
29314,12942,cali_ckn_m,1
29315,12942,ital_supr_m,1
29316,12942,napolitana_m,1
29317,12943,southw_ckn_m,1
29318,12943,spinach_supr_m,1
29319,12944,classic_dlx_m,1
29320,12945,soppressata_l,1
29321,12946,napolitana_s,1
29322,12946,prsc_argla_m,1
29323,12946,southw_ckn_l,1
29324,12947,hawaiian_l,1
29325,12947,pep_msh_pep_s,1
29326,12948,spinach_fet_m,1
29327,12949,mexicana_l,1
29328,12949,thai_ckn_m,1
29329,12950,napolitana_m,1
29330,12950,peppr_salami_l,1
29331,12951,veggie_veg_s,1
29332,12952,prsc_argla_m,1
29333,12953,ital_supr_m,1
29334,12953,pepperoni_m,1
29335,12953,spicy_ital_m,1
29336,12954,peppr_salami_m,1
29337,12954,soppressata_s,1
29338,12955,pepperoni_m,1
29339,12955,prsc_argla_s,1
29340,12956,ckn_pesto_l,1
29341,12956,veggie_veg_m,1
29342,12957,ckn_alfredo_m,1
29343,12957,southw_ckn_s,1
29344,12958,soppressata_l,1
29345,12959,ital_veggie_m,1
29346,12960,classic_dlx_l,1
29347,12960,spinach_fet_m,1
29348,12961,cali_ckn_l,1
29349,12961,hawaiian_l,1
29350,12961,the_greek_xl,1
29351,12962,bbq_ckn_l,1
29352,12963,napolitana_s,1
29353,12964,hawaiian_l,1
29354,12964,pep_msh_pep_l,1
29355,12965,four_cheese_l,1
29356,12966,brie_carre_s,1
29357,12966,cali_ckn_m,1
29358,12966,spin_pesto_s,1
29359,12967,southw_ckn_l,1
29360,12968,cali_ckn_m,1
29361,12968,thai_ckn_l,1
29362,12969,spinach_fet_s,1
29363,12970,calabrese_l,1
29364,12971,hawaiian_m,1
29365,12972,bbq_ckn_m,1
29366,12973,hawaiian_m,1
29367,12973,thai_ckn_l,1
29368,12974,bbq_ckn_l,1
29369,12974,spinach_supr_l,1
29370,12975,hawaiian_s,1
29371,12975,thai_ckn_s,1
29372,12976,pepperoni_m,1
29373,12977,ital_veggie_l,1
29374,12978,four_cheese_m,1
29375,12978,sicilian_s,1
29376,12979,southw_ckn_s,1
29377,12980,big_meat_s,1
29378,12980,calabrese_l,1
29379,12980,classic_dlx_m,1
29380,12980,four_cheese_m,1
29381,12980,hawaiian_s,1
29382,12980,pepperoni_s,1
29383,12980,prsc_argla_s,1
29384,12980,spin_pesto_l,1
29385,12980,spinach_supr_s,1
29386,12980,thai_ckn_l,1
29387,12980,veggie_veg_m,1
29388,12981,calabrese_l,1
29389,12981,cali_ckn_l,1
29390,12981,ital_veggie_m,1
29391,12982,peppr_salami_m,1
29392,12983,cali_ckn_s,2
29393,12984,hawaiian_m,1
29394,12985,bbq_ckn_l,1
29395,12986,spin_pesto_s,1
29396,12987,ital_cpcllo_m,1
29397,12987,pepperoni_s,1
29398,12987,sicilian_l,1
29399,12988,hawaiian_s,1
29400,12989,cali_ckn_s,1
29401,12989,southw_ckn_m,1
29402,12990,classic_dlx_s,1
29403,12991,bbq_ckn_s,1
29404,12991,classic_dlx_s,1
29405,12992,thai_ckn_l,1
29406,12993,bbq_ckn_m,1
29407,12993,ckn_alfredo_l,1
29408,12993,ckn_alfredo_m,1
29409,12993,classic_dlx_l,1
29410,12993,four_cheese_l,1
29411,12993,four_cheese_m,1
29412,12993,mexicana_m,1
29413,12993,pepperoni_m,1
29414,12993,southw_ckn_m,1
29415,12993,spinach_supr_s,1
29416,12994,four_cheese_l,1
29417,12994,hawaiian_l,1
29418,12995,big_meat_s,1
29419,12996,spin_pesto_s,1
29420,12997,ital_supr_l,1
29421,12998,big_meat_s,1
29422,12998,thai_ckn_l,1
29423,12999,cali_ckn_l,1
29424,12999,five_cheese_l,1
29425,12999,ital_supr_l,1
29426,12999,pepperoni_s,1
29427,13000,spin_pesto_s,1
29428,13001,big_meat_s,1
29429,13001,ckn_pesto_m,1
29430,13001,ital_veggie_s,1
29431,13001,veggie_veg_m,1
29432,13002,spicy_ital_s,1
29433,13002,thai_ckn_l,1
29434,13003,bbq_ckn_m,1
29435,13004,cali_ckn_m,1
29436,13004,ckn_pesto_m,1
29437,13004,spinach_supr_s,1
29438,13005,four_cheese_m,1
29439,13006,bbq_ckn_m,1
29440,13007,ckn_alfredo_l,1
29441,13007,spicy_ital_l,1
29442,13007,thai_ckn_l,1
29443,13008,cali_ckn_l,1
29444,13008,prsc_argla_l,1
29445,13008,southw_ckn_l,1
29446,13009,big_meat_s,1
29447,13009,ital_supr_m,1
29448,13010,pepperoni_s,1
29449,13010,thai_ckn_s,1
29450,13011,calabrese_l,1
29451,13011,pepperoni_s,1
29452,13012,ital_supr_m,1
29453,13013,big_meat_s,1
29454,13013,cali_ckn_l,1
29455,13013,hawaiian_s,1
29456,13013,mediterraneo_l,1
29457,13014,cali_ckn_s,2
29458,13014,spicy_ital_l,1
29459,13014,the_greek_l,1
29460,13015,thai_ckn_l,1
29461,13016,ckn_pesto_l,1
29462,13016,spinach_fet_s,1
29463,13017,southw_ckn_l,1
29464,13017,spicy_ital_m,1
29465,13018,hawaiian_l,1
29466,13018,spicy_ital_m,1
29467,13019,four_cheese_l,1
29468,13019,mediterraneo_s,1
29469,13020,big_meat_s,1
29470,13020,hawaiian_m,1
29471,13020,pep_msh_pep_l,1
29472,13021,napolitana_l,1
29473,13021,spinach_supr_s,1
29474,13022,ital_supr_l,2
29475,13022,mexicana_l,1
29476,13022,mexicana_m,1
29477,13023,ckn_alfredo_l,1
29478,13023,hawaiian_m,1
29479,13023,spinach_fet_m,1
29480,13023,thai_ckn_m,1
29481,13024,ital_cpcllo_m,1
29482,13025,bbq_ckn_s,1
29483,13025,spicy_ital_l,1
29484,13026,bbq_ckn_m,1
29485,13027,mexicana_l,1
29486,13027,pep_msh_pep_s,1
29487,13028,mexicana_m,1
29488,13028,napolitana_l,1
29489,13029,big_meat_s,1
29490,13029,five_cheese_l,1
29491,13029,hawaiian_l,1
29492,13030,peppr_salami_l,1
29493,13030,sicilian_s,1
29494,13031,classic_dlx_m,1
29495,13031,hawaiian_s,1
29496,13031,veggie_veg_s,1
29497,13032,ckn_pesto_l,1
29498,13032,hawaiian_l,1
29499,13033,classic_dlx_m,1
29500,13033,pepperoni_s,1
29501,13034,big_meat_s,1
29502,13034,sicilian_s,1
29503,13035,big_meat_s,1
29504,13035,four_cheese_l,1
29505,13036,ckn_alfredo_s,1
29506,13036,napolitana_m,1
29507,13036,napolitana_s,1
29508,13036,peppr_salami_s,1
29509,13037,ckn_alfredo_l,1
29510,13037,soppressata_m,1
29511,13037,southw_ckn_s,1
29512,13038,bbq_ckn_m,1
29513,13038,ital_cpcllo_l,1
29514,13039,calabrese_m,1
29515,13039,pepperoni_m,1
29516,13040,cali_ckn_s,1
29517,13040,southw_ckn_s,1
29518,13041,hawaiian_s,1
29519,13042,big_meat_s,1
29520,13042,cali_ckn_m,1
29521,13042,four_cheese_m,1
29522,13043,southw_ckn_m,1
29523,13043,spinach_supr_s,1
29524,13044,southw_ckn_l,1
29525,13045,napolitana_l,1
29526,13046,mexicana_m,1
29527,13047,ital_cpcllo_l,1
29528,13047,mediterraneo_s,1
29529,13047,thai_ckn_l,1
29530,13048,bbq_ckn_m,1
29531,13048,the_greek_s,1
29532,13049,thai_ckn_s,1
29533,13050,napolitana_m,1
29534,13051,classic_dlx_s,1
29535,13051,thai_ckn_s,1
29536,13052,big_meat_s,1
29537,13052,brie_carre_s,1
29538,13052,ckn_pesto_s,1
29539,13052,spicy_ital_l,1
29540,13053,four_cheese_l,1
29541,13053,four_cheese_m,1
29542,13053,napolitana_l,1
29543,13053,southw_ckn_s,1
29544,13054,bbq_ckn_s,1
29545,13054,cali_ckn_s,1
29546,13054,hawaiian_l,1
29547,13054,ital_cpcllo_m,1
29548,13054,pepperoni_m,1
29549,13054,sicilian_m,1
29550,13054,spinach_fet_m,1
29551,13055,cali_ckn_l,1
29552,13055,classic_dlx_m,1
29553,13056,veggie_veg_s,1
29554,13057,big_meat_s,1
29555,13057,five_cheese_l,1
29556,13057,mediterraneo_s,1
29557,13058,hawaiian_l,1
29558,13059,pep_msh_pep_m,1
29559,13060,pep_msh_pep_l,1
29560,13060,peppr_salami_l,1
29561,13060,southw_ckn_l,1
29562,13061,pepperoni_l,1
29563,13061,veggie_veg_m,1
29564,13062,spinach_fet_m,1
29565,13063,ckn_alfredo_m,1
29566,13063,classic_dlx_s,1
29567,13063,pep_msh_pep_m,1
29568,13064,ckn_alfredo_s,1
29569,13064,prsc_argla_m,1
29570,13065,classic_dlx_l,1
29571,13066,spinach_fet_m,1
29572,13067,ckn_pesto_l,1
29573,13067,peppr_salami_m,1
29574,13068,ckn_alfredo_m,1
29575,13068,sicilian_s,1
29576,13068,spinach_fet_l,1
29577,13068,veggie_veg_m,1
29578,13069,mediterraneo_m,1
29579,13070,cali_ckn_l,1
29580,13070,ital_veggie_s,1
29581,13071,bbq_ckn_l,1
29582,13071,four_cheese_m,1
29583,13071,sicilian_m,1
29584,13072,mediterraneo_s,1
29585,13073,cali_ckn_m,1
29586,13073,the_greek_xl,1
29587,13074,ital_cpcllo_m,1
29588,13074,mexicana_m,1
29589,13075,calabrese_m,1
29590,13075,cali_ckn_m,1
29591,13075,ckn_pesto_s,1
29592,13075,ital_cpcllo_m,1
29593,13076,pep_msh_pep_m,1
29594,13076,spicy_ital_l,1
29595,13077,hawaiian_m,1
29596,13077,thai_ckn_l,1
29597,13078,hawaiian_l,1
29598,13078,spin_pesto_m,1
29599,13079,bbq_ckn_l,1
29600,13079,four_cheese_l,1
29601,13079,prsc_argla_m,1
29602,13079,soppressata_m,1
29603,13080,mexicana_l,1
29604,13080,pepperoni_l,1
29605,13081,prsc_argla_l,1
29606,13082,bbq_ckn_s,1
29607,13082,calabrese_m,1
29608,13083,cali_ckn_l,1
29609,13083,napolitana_l,1
29610,13084,big_meat_s,1
29611,13084,pep_msh_pep_s,1
29612,13084,prsc_argla_m,1
29613,13084,sicilian_s,1
29614,13085,bbq_ckn_l,1
29615,13085,pep_msh_pep_s,1
